name, gs_email, as_pc_chair, as_pc, as_session_chair, as_panelist, as_keynote_speaker, as_author, pc_chairs, pcs, session_chairs, panels, keynotes, papers, gender, country, sector, npubs, hindex, hindex5y, i10index, i10index5y, citedby
"Orgerie, Anne-Cécile", @inria.fr, 0, 1, 0, 0, 0, 3, , SC, , , , "Cluster_17_010, EuroPar_17_008, CCGrid_17_004", F, FR, EDU, 83, 13, 13, 17, 17, 891
"Oria, Vincent", @njit.edu, 0, 1, 1, 0, 0, 0, , SIGMOD, SIGMOD, , , , M, US, EDU, 114, 15, 9, 25, 9, 1756
"Orlandi, Claudio", @cs.au.dk, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_113, M, DK, EDU, 45, 19, 18, 26, 24, 1236
"Orlando, Salvatore", @unive.it, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, IT, EDU, 213, 30, 20, 76, 40, 3460
"Orr, Marc", @cs.wisc.edu, 0, 0, 0, 0, 0, 1, , , , , , SC_17_023, M, US, EDU, 19, 4, 4, 3, 3, 129
"Orr, Michael", , 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_024, M, , , , , , , , 
"Orru, Michele", , 0, 0, 0, 0, 0, 1, , , , , , CCS_17_130, M, , , , , , , , 
"Orsi, Giorgio", @bham.ac.uk, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, UK, EDU, 96, 17, 15, 32, 25, 875
"Orso, Alessandro", @cc.gatech.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_024, M, US, EDU, 159, 49, 38, 89, 82, 8033
"Ortiz, Jennifer", @uw.edu, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_012, F, US, EDU, 16, 4, 4, 2, 2, 73
"Ortiz-Lopez, Keishla D", @tamu.edu, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_033, , US, EDU, 1, 1, 1, 0, 0, 6
"Oshin, Samuel", , 0, 0, 0, 0, 0, 1, , , , , , SC_17_048, M, , , , , , , , 
"Oshman, Rotem", , 0, 1, 0, 0, 0, 1, , IPDPS, , , , PODC_17_011, F, , , , , , , , 
"Oskin, Mark", @cs.washington.edu, 0, 1, 0, 0, 0, 3, , ASPLOS, , , , "IPDPS_17_052, SC_17_023, IISWC_17_024", M, US, EDU, 120, 23, 17, 40, 26, 2750
"Ostberg, P-O", @cs.umu.se, 0, 0, 0, 0, 0, 1, , , , , , HPDC_17_001, M, SE, EDU, 33, 8, 6, 5, 3, 175
"Osterweil, Eric", @verisign.com, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_058, , , COM, 83, 14, 12, 23, 17, 1852
"Ostrouchov, George", @ornl.gov, 0, 0, 0, 0, 0, 3, , , , , , "Cluster_17_059, Cluster_17_062, HPCC_17_001", , US, GOV, 108, 18, 13, 26, 17, 927
"Ott, Michael", , 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_008, , , , , , , , , 
"Ottaviano, Giuseppe", @di.unipi.it, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_063, M, IT, EDU, 16, 8, 8, 7, 7, 235
"Otten, Matt", @cornell.edu, 0, 0, 0, 0, 0, 1, , , , , , SC_17_057, M, US, EDU, 7, 4, 4, 3, 3, 47
"Ou, Peizhao", @uci.edu, 0, 0, 0, 0, 0, 1, , , , , , PPoPP_17_007, M, US, EDU, 4, 1, 1, 1, 1, 57
"Ouarnoughi, Hamza", @univ-brest.fr, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_033, M, FR, EDU, 7, 2, 2, 0, 0, 11
"Ounis, Iadh", @glasgow.ac.uk, 0, 1, 0, 0, 0, 1, , SIGIR, , , , SIGIR_17_050, M, UK, EDU, 332, 45, 34, 145, 106, 7762
"Ousterhout, Amy", @mit.edu, 0, 0, 0, 0, 0, 1, , , , , , NSDI_17_026, F, US, EDU, 3, 2, 2, 1, 1, 183
"Ousterhout, John", @cs.stanford.edu, 0, 1, 0, 0, 0, 0, , SOSP, , , , , M, US, EDU, 172, 54, 28, 96, 43, 22226
"Ousterhout, Kay", @eecs.berkeley.edu, 0, 0, 0, 0, 0, 3, , , , , , "HotOS_17_020, SOSP_17_012, SOSP_17_023", F, US, EDU, 7, 5, 5, 4, 4, 359
"Ouwehand, Chris", , 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_039, , , , , , , , , 
"Ouyang, Kaiming", @ucr.edu, 0, 0, 0, 0, 0, 2, , , , , , "SC_17_025, PPoPP_17_009", , US, EDU, 1, 0, 0, 0, 0, 0
"Ouyang, Xi", @hust.edu.cn, 0, 0, 0, 0, 0, 1, , , , , , CoNEXT_17_032, M, CN, EDU, 6, 3, 3, 1, 1, 25
"Ouzzani, Mourad", @qf.org.qa, 0, 0, 0, 0, 0, 2, , , , , , "SIGMOD_17_063, CIDR_17_005", M, QA, EDU, 143, 25, 18, 46, 32, 2151
"Overdorf, Rebekah", @drexel.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_125, , US, EDU, 9, 4, 4, 1, 1, 32
"Owaida, Muhsen", @inf.ethz.ch, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_036, , CH, EDU, 21, 5, 5, 5, 5, 159
"Owens, John D.", @ece.ucdavis.edu, 0, 1, 0, 0, 0, 1, , Cluster, , , , IPDPS_17_048, M, US, EDU, 181, 49, 33, 93, 72, 14418
"Oxley, Mark", , 0, 1, 0, 0, 0, 0, , IGSC, , , , , M, , , , , , , , 
"Oya, Simon", @gts.uvigo.es, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_121, , ES, EDU, 10, 3, 3, 1, 1, 30
"Oyamada, Masafumi", @cq.jp.nec.com, 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_064, M, , COM, 6, 2, 2, 1, 1, 14
"Ozcan, Fatma", @us.ibm.com, 0, 1, 1, 0, 0, 3, , CIDR, CIDR, , , "CIDR_17_002, SOCC_17_009, SOCC_17_031", F, US, COM, 89, 21, 13, 33, 15, 2032
"Ozer, Emre", @arm.com, 0, 1, 0, 0, 0, 0, , ISCA, , , , , M, , COM, 80, 14, 10, 18, 11, 817
"Ozkaptan, Ceyhun D.", @osu.edu, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_031, M, US, EDU, 1, 0, 0, 0, 0, 0
"Ozsu, M. Tamer", @uwaterloo.ca, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, CA, EDU, 356, 54, 29, 145, 67, 14297
"Ozturk, Ozcan", @cs.bilkent.edu.tr, 0, 1, 0, 0, 0, 0, , IPDPS, , , , , M, TR, EDU, 195, 19, 12, 42, 19, 1187
"P, Sadayappan", @cse.ohio-state.edu, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_022, , US, EDU, 530, 57, 41, 216, 124, 12258
"Pace, Francesco", @eurecom.fr, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_061, , FR, EDU, 2, 0, 0, 0, 0, 0
"Pacheco, Hugo", @inesctec.pt, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_112, , PT, EDU, 24, 9, 9, 8, 8, 300
"Pacut, Maciej", , 0, 0, 0, 0, 0, 1, , , , , , SPAA_17_002, , , , , , , , , 
"Padgett, Steve", , 0, 0, 0, 0, 0, 1, , , , , , SIGCOMM_17_002, M, , , , , , , , 
"Padhye, Jitendra", @microsoft.com, 1, 0, 1, 0, 0, 3, HotI, , HotI, , , "PLDI_17_031, CoNEXT_17_024, SOSP_17_036", M, , COM, 188, 46, 35, 81, 67, 22017
"Padmanabha, Shruti", @umich.edu, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_055, F, US, EDU, 12, 5, 5, 3, 3, 180
"Padmanabhan, Venkat", @microsoft.com, 0, 1, 1, 0, 0, 1, , SIGCOMM, SIGCOMM, , , CoNEXT_17_012, M, , COM, 197, 56, 40, 98, 77, 30654
"Padon, Oded", @mail.tau.ac.il, 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_037, M, IL, EDU, 11, 3, 3, 2, 2, 47
"Padua, David", @illinois.edu, 1, 1, 2, 0, 1, 1, PACT, PPoPP, "PACT, PACT", , EuroPar, IISWC_17_028, M, US, EDU, 359, 60, 31, 146, 71, 12876
"Paek, Yunheung", @snu.ac.kr, 0, 1, 0, 0, 0, 1, , PACT, , , , NDSS_17_041, M, KR, EDU, 171, 21, 17, 39, 21, 1823
"Paffenroth, Randy", @wpi.edu, 0, 0, 0, 0, 0, 1, , , , , , KDD_17_049, M, US, EDU, 62, 12, 9, 14, 8, 874
"Pafka, Szilárd", , 0, 0, 0, 1, 0, 0, , , , KDD, , , M, , , , , , , , 
"Pagh, Rasmus", @itu.dk, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, DK, EDU, 89, 27, 23, 44, 38, 3056
"Pahl, Claus", @unibz.it, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_001, , IT, EDU, 319, 30, 22, 68, 42, 2785
"Pai, Sreepathi", @cs.rochester.edu, 0, 0, 0, 0, 0, 3, , , , , , "OOPSLA_17_011, PPoPP_17_003, HPCA_17_050", , US, EDU, 13, 4, 4, 3, 3, 142
"Paik, Jiaul", @umd.edu, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, US, EDU, 16, 6, 6, 5, 5, 192
"Pakha, Chrisma", , 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_011, , , , , , , , , 
"Pakin, Scott D.", @lanl.gov, 0, 1, 0, 0, 0, 2, , SC, , , , "IPDPS_17_096, HotI_17_004", M, US, GOV, 130, 19, 13, 29, 16, 2966
"Palacios, Joan", @imdea.org, 0, 0, 0, 0, 0, 1, , , , , , CoNEXT_17_031, M, ES, EDU, 9, 3, 3, 2, 2, 32
"Palanisamy, Balaji", @pitt.edu, 0, 1, 0, 0, 0, 1, , CLOUD, , , , CLOUD_17_004, M, US, EDU, 62, 11, 10, 13, 10, 702
"Palchaudhuri, Ayan", @ece.iitkgp.ernet.in, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_017, M, IN, GOV, 21, 4, 4, 1, 1, 52
"Palesi, Maurizio", @dieei.unict.it, 0, 1, 0, 0, 0, 0, , IGSC, , , , , M, IT, EDU, 207, 27, 22, 52, 41, 2660
"Palframan, David", , 0, 0, 0, 0, 0, 1, , , , , , ISCA_17_042, , , , , , , , , 
"Palinski, Derek", , 0, 0, 0, 0, 0, 1, , , , , , ATC_17_002, , , , , , , , , 
"Palix, Nicolas", @imag.fr, 0, 0, 0, 0, 0, 1, , , , , , HotOS_17_016, , FR, EDU, 31, 11, 7, 11, 7, 456
"Palkar, Shoumik", @stanford.edu, 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_027, M, US, EDU, 2, 2, 2, 2, 2, 70
"Pallas, Derrick", , 0, 0, 0, 0, 0, 1, , , , , , IMC_17_014, , , , , , , , , 
"Pallickara, Sangmi", @cs.colostate.edu, 0, 1, 0, 0, 0, 0, , HPDC, , , , , F, US, EDU, 81, 14, 8, 20, 6, 591
"Pallipuram, Vivek", @pacific.edu, 0, 1, 0, 0, 0, 0, , Cluster, , , , , M, US, EDU, 18, 6, 6, 3, 3, 123
"Pallis, George", @cs.ucy.ac.cy, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , M, CY, EDU, 99, 19, 16, 26, 18, 2883
"Palma, Javier Navaridas", , 0, 1, 0, 0, 0, 0, , EuroPar, , , , , M, , , , , , , , 
"Palpanas, Themis", , 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , , , , , , , 
"Palsberg, Jens", @ucla.edu, 0, 1, 0, 0, 0, 0, , PLDI, , , , , M, US, EDU, 176, 43, 20, 82, 38, 6946
"Pan, Hao", , 0, 0, 0, 0, 0, 1, , , , , , MobiCom_17_013, , , , , , , , , 
"Pan, Jianyang", , 0, 0, 0, 0, 0, 1, , , , , , SP_17_023, , , , , , , , , 
"Pan, Rong1", , 0, 0, 0, 0, 0, 1, , , , , , NSDI_17_024, F, , , , , , , , 
"Pan, Rong2", @sysu.edu.cn, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, CN, EDU, 41, 13, 12, 16, 14, 1674
"Pan, Xiang", @cse.ohio-state.edu, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_027, , US, EDU, 4, 3, 3, 2, 2, 87
"Pan, Xiaorui", @indiana.edu, 0, 0, 0, 0, 0, 2, , , , , , "NDSS_17_032, CCS_17_150", M, US, EDU, 5, 4, 4, 3, 3, 158
"Pan, Yingwei", @mail.ustc.edu.cn, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_023, M, CN, EDU, 13, 7, 7, 6, 6, 184
"Pan, Yuechao", @ucdavis.edu, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_048, , US, EDU, 19, 9, 9, 9, 9, 353
"Panchananam, Dinesh", , 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_049, M, , , , , , , , 
"Panda, Aurojit", @cs.nyu.edu, 0, 0, 0, 0, 0, 6, , , , , , "NSDI_17_019, NSDI_17_040, SIGCOMM_17_017, HotOS_17_003, HotOS_17_014, SOSP_17_023", , US, EDU, 36, 15, 15, 16, 15, 855
"Panda, Dhabaleswar K.", @cse.ohio-state.edu, 0, 4, 1, 0, 0, 14, , "SC, CLOUD, Cluster, CCGrid", CCGrid, , , "IPDPS_17_015, SC_17_061, ICPP_17_016, ICPP_17_017, ISC_17_018, VEE_17_017, PPoPP_17_027, HiPC_17_019, HiPC_17_033, HiPC_17_040, Cluster_17_002, Cluster_17_036, CCGrid_17_013, HotI_17_011", M, US, EDU, 709, 52, 36, 277, 140, 11933
"Panda, Preeti", @cse.iitd.ac.in, 0, 1, 0, 0, 0, 0, , IGSC, , , , , M, IN, EDU, 138, 24, 12, 39, 14, 3257
"Panda, Reena", @utexas.edu, 0, 0, 0, 0, 0, 3, , , , , , "ISPASS_17_003, ISPASS_17_022, PACT_17_009", , US, EDU, 21, 5, 5, 1, 1, 65
"Pande, Partha", @eecs.wsu.edu, 0, 1, 0, 0, 0, 0, , IGSC, , , , , M, US, EDU, 178, 34, 26, 61, 56, 4806
"Pandey, Gaurav", @iisc.ac.in, 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_042, M, IN, EDU, 9, 4, 4, 0, 0, 23
"Pandey, Prashant", @cs.stonybrook.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_045, M, US, EDU, 3, 3, 3, 1, 1, 32
"Pandey, Rakesh", @iitg.ernet.in, 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_043, M, IN, GOV, 1, 0, 0, 0, 0, -1
"Pandey, Vineet", @eng.ucsd.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_069, , US, EDU, 10, 2, 2, 0, 0, 11
"Pandis, Ippokratis", @amazon.com, 0, 2, 1, 0, 0, 0, , "EuroSys, CIDR", CIDR, , , , M, , COM, 72, 20, 18, 25, 21, 1535
"Pandurangan, Gopal", @cs.uh.edu, 0, 1, 0, 0, 0, 0, , IPDPS, , , , , M, US, EDU, 113, 27, 21, 46, 38, 2961
"Pandurangan, Rajinikanth", , 0, 0, 0, 0, 0, 1, , , , , , SYSTOR_17_001, M, , , , , , , , 
"Pang, Bo", @google.com, 0, 0, 0, 0, 0, 1, , , , , , SIGIR_17_039, M, , COM, 39, 23, 21, 32, 28, 18289
"Pang, Jun", @uni.lu, 0, 1, 0, 0, 0, 1, , CCGrid, , , , CCS_17_120, M, LU, EDU, 181, 25, 15, 52, 26, 1858
"Pang, Na", , 0, 0, 0, 0, 0, 1, , , , , , HPCC_17_053, , , , , , , , , 
"Panigrahy, Rina", @google.com, 0, 1, 0, 0, 0, 0, , KDD, , , , , M, , COM, 161, 36, 26, 83, 65, 8803
"Pankratius, Victor", , 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_082, M, , , , , , , , 
"Pannuto, Pat", @umich.edu, 0, 0, 0, 0, 0, 1, , , , , , SOSP_17_015, M, US, EDU, 42, 10, 10, 11, 10, 517
"Pansiot, Jean-Jacques", @unistra.fr, 0, 0, 0, 0, 0, 1, , , , , , IMC_17_003, M, FR, EDU, 97, 22, 16, 36, 20, 1952
"Panta, Rajesh", @research.att.com, 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_016, , US, COM, 42, 13, 13, 14, 13, 592
"Panyala, Ajay", @pnnl.gov, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_039, , US, GOV, 10, 2, 2, 0, 0, 15
"Paoletti, Nicola", @stonybrook.edu, 0, 0, 0, 0, 0, 1, , , , , , NDSS_17_014, , US, EDU, 31, 9, 9, 7, 7, 191
"Papacchini, Fabio", @liverpool.ac.uk, 0, 0, 0, 0, 0, 1, , , , , , PODS_17_016, M, UK, EDU, 11, 2, 2, 0, 0, 12
"Papadakis, Manolis", , 0, 0, 0, 0, 0, 1, , , , , , OOPSLA_17_046, , , , , , , , , 
"Papadimitratos, Panos", @kth.se, 0, 1, 0, 0, 0, 0, , MobiCom, , , , , M, SE, EDU, 172, 42, 38, 72, 66, 10647
"Papadimitriou, Antonis", @intel.com, 0, 0, 0, 0, 0, 1, , , , , , EuroSys_17_039, M, , COM, 12, 6, 6, 4, 3, 97
"Papadimitriou, George", @di.uoa.gr, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_035, , GR, EDU, 7, 1, 1, 0, 0, 2
"Papadopoulos, Alessandro Vittorio", @mdh.se, 0, 1, 0, 0, 0, 2, , ICAC, , , , "ICPE_17_007, CCGrid_17_070", M, SE, EDU, 59, 11, 11, 13, 13, 440
"Papadopoulos, Dimitrios", @cse.ust.hk, 0, 0, 0, 0, 0, 1, , , , , , SP_17_060, , HK, EDU, 25, 7, 7, 6, 6, 154
"Papadopoulos, Panagiotis", @ics.forth.gr, 0, 0, 0, 0, 0, 1, , , , , , IMC_17_010, M, GR, GOV, 16, 3, 3, 1, 1, 28
"Papadopoulos, Stavros", @csail.mit.edu, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, US, EDU, 29, 17, 17, 21, 20, 1033
"Papadopoulou, Nikela", @cslab.ece.ntua.gr, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_038, F, GR, EDU, 7, 1, 1, 0, 0, 2
"Papaemmanouil, Olga", @cs.brandeis.edu, 0, 1, 1, 0, 0, 1, , CIDR, CIDR, , , CIDR_17_029, F, US, EDU, 44, 12, 10, 16, 10, 585
"Papagiannaki, Dina", , 0, 1, 0, 0, 0, 0, , SIGCOMM, , , , , F, , , , , , , , 
"Papagiannaki, Sofia", , 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_036, F, , , , , , , , 
"Papagiannis, Ioannis", @fb.com, 0, 0, 0, 0, 0, 1, , , , , , SP_17_021, M, , COM, 24, 8, 8, 8, 8, 296
"Papakonstantinou, Alexanders", , 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_045, M, , , , , , , , 
"Papakonstantinou, Yannis", @eng.ucsd.edu, 0, 1, 0, 0, 0, 3, , SIGMOD, , , , "SIGMOD_17_013, SIGMOD_17_046, HPCA_17_027", M, US, EDU, 180, 48, 24, 73, 45, 13757
"Papalexakis, Evangelos E.", @cs.ucr.edu, 0, 1, 0, 0, 0, 2, , KDD, , , , "KDD_17_046, CoNEXT_17_026", M, US, EDU, 71, 19, 18, 31, 31, 1032
"Papalini, Michele", @cisco.com, 0, 0, 0, 0, 0, 1, , , , , , EuroSys_17_014, M, , COM, 15, 5, 5, 5, 5, 249
"Papamanthou, Charalampos", @umd.edu, 0, 1, 0, 0, 0, 2, , NDSS, , , , "SIGMOD_17_096, SP_17_060", M, US, EDU, 69, 19, 19, 31, 26, 2513
"Papamichael, Michael", , 0, 0, 2, 0, 0, 0, , , "ISPASS, IISWC", , , , M, , , , , , , , 
"Paparizos, Stelios", @google.com, 0, 1, 0, 0, 0, 0, , SIGMOD, , , , , M, , COM, 55, 16, 10, 18, 12, 1424
"Papatriantafilou, Marina", @chalmers.se, 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_048, F, SE, EDU, 111, 17, 13, 36, 19, 842
"Papauré, Guillaume", , 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_033, , , , , , , , , 
"Papen, George", , 0, 1, 1, 0, 0, 1, , SIGCOMM, SIGCOMM, , , SIGCOMM_17_014, M, , , , , , , , 
"Papka, Michael", @anl.gov, 0, 0, 0, 0, 0, 1, , , , , , Cluster_17_055, M, US, GOV, 215, 26, 19, 55, 35, 3298
"Papotti, Paolo", @asu.edu, 0, 1, 0, 0, 0, 1, , SIGMOD, , , , PODS_17_009, M, US, EDU, 90, 19, 17, 28, 23, 1161
"Paquin, Normand", , 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_002, M, , , , , , , , 
"Parameswaran, Aditya", @cs.stanford.edu, 0, 1, 0, 0, 0, 2, , SIGMOD, , , , "SIGMOD_17_033, CIDR_17_015", M, US, EDU, 88, 23, 22, 32, 32, 1494
"Paranjpye, Sameer", , 0, 0, 0, 0, 0, 1, , , , , , FAST_17_012, , , , , , , , , 
"Parashar, Angshuman", , 0, 0, 0, 0, 0, 1, , , , , , ISCA_17_003, M, , , , , , , , 
"Parashar, Manish", @rutgers.edu, 0, 4, 1, 0, 0, 4, , "IPDPS, ICPP, Cluster, HPDC", ICPP, , , "ICPP_17_026, Cluster_17_062, CCGrid_17_004, CCGrid_17_042", M, US, EDU, 652, 47, 32, 205, 98, 9575
"Pardal, Miguel", @tecnico.ulisboa.pt, 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_004, , PT, EDU, 30, 5, 4, 0, 0, 48
"Paredaens, Jan", , 0, 0, 0, 0, 0, 1, , , , , , PODS_17_014, M, , , , , , , , 
"Parihar, Raj", @cadence.com, 0, 0, 0, 0, 0, 1, , , , , , PACT_17_008, M, , COM, 17, 3, 3, 0, 0, 24
"Park, Changhyun", @calab.kaist.ac.kr, 0, 0, 0, 0, 0, 2, , , , , , "ICPE_17_020, ISCA_17_034", M, KR, EDU, 3, 2, 2, 1, 1, 15
"Park, Dae Hoon", @yahoo-inc.com, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, , COM, 19, 6, 5, 5, 5, 135
"Park, Daejun", , 0, 0, 0, 0, 0, 1, , , , , , ATC_17_059, M, , , , , , , , 
"Park, Gyuyoung", , 0, 0, 0, 0, 0, 1, , , , , , IISWC_17_009, , , , , , , , , 
"Park, Haesun", @cc.gatech.edu, 0, 0, 0, 0, 0, 1, , , , , , ICDM_17_054, F, US, EDU, 2393, 57, 42, 173, 127, 14053
"Park, Heejin", @purdue.edu, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_047, M, US, EDU, 1, 1, 1, 0, 0, 9
"Park, Himchan", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_053, M, , , 3, 1, 1, 1, 1, 14
"Park, Jason Jong Kyu", @umich.edu, 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_036, M, US, EDU, 8, 3, 3, 2, 2, 52
"Park, Je Hong", @nsr.re.kr, 0, 0, 0, 0, 0, 1, , , , , , CCS_17_091, , KR, GOV, 27, 11, 10, 14, 10, 636
"Park, Jinwoo", , 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_028, M, , , , , , , , 
"Park, Jiwoong", , 0, 0, 0, 0, 0, 2, , , , , , "ICDM_17_063, CCGrid_17_032", , , , , , , , , 
"Park, Jongse", @gatech.edu, 0, 0, 0, 0, 0, 1, , , , , , MICRO_17_028, , US, EDU, 20, 9, 9, 9, 9, 324
"Park, Jongsoo", @intel.com, 0, 0, 0, 0, 0, 1, , , , , , IPDPS_17_104, , , COM, 42, 13, 11, 16, 15, 697
"Park, Kyoungsoo", @kaist.ac.kr, 0, 1, 0, 0, 0, 2, , CoNEXT, , , , "NSDI_17_006, NSDI_17_008", M, KR, EDU, 76, 19, 17, 29, 23, 2393
"Park, Laurence", @scem.uws.edu.au, 0, 1, 0, 0, 0, 0, , SIGIR, , , , , M, AU, EDU, 62, 16, 12, 22, 15, 740
"Park, Namyong", , 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_032, , , , , , , , , 
"Park, Nicholas S.", , 0, 1, 0, 0, 0, 0, , SC, , , , , M, , , , , , , , 
"Park, Nohhyun", @umn.edu, 0, 0, 0, 0, 0, 1, , , , , , ATC_17_037, , US, EDU, 19, 6, 6, 5, 5, 138
"Park, Seung-Jong", @cct.lsu.edu, 0, 0, 0, 0, 0, 3, , , , , , "CLOUD_17_001, CLOUD_17_019, CLOUD_17_021", M, US, EDU, 123, 15, 13, 19, 18, 1350
"Park, Yongjoo", @umich.edu, 0, 0, 0, 0, 0, 1, , , , , , SIGMOD_17_052, M, US, EDU, 5, 3, 3, 1, 1, 70
"Park, Yongjun", @hongik.ac.kr, 0, 0, 0, 0, 0, 1, , , , , , ASPLOS_17_036, M, KR, EDU, 23, 7, 7, 7, 7, 288
"Park, Yoojin", , 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_025, M, , , , , , , , 
"Park, Yoonho", , 0, 1, 0, 0, 0, 1, , ICPP, , , , HiPC_17_026, M, , , , , , , , 
"Park, Youngchoon", @kaist.ac.kr, 0, 0, 0, 1, 0, 1, , , , CLOUD, , SIGMOD_17_042, M, KR, EDU, 20, 9, 8, 7, 5, 299
"Park, Youngsuk", , 0, 0, 0, 0, 0, 1, , , , , , KDD_17_056, M, , , , , , , , 
"Parker, David", @cs.bham.ac.uk, 0, 0, 0, 0, 0, 1, , , , , , CCGrid_17_039, M, UK, EDU, 146, 44, 32, 86, 72, 8245
"Parker, Scott", , 0, 0, 0, 0, 0, 2, , , , , , "IPDPS_17_099, SC_17_048", M, , , , , , , , 
"Parkhurst, Jeff", , 0, 0, 0, 0, 0, 1, , , , , , CIDR_17_013, M, , , , , , , , 
"Parkinson, Matthew", @microsoft.com, 0, 0, 0, 0, 0, 2, , , , , , "OOPSLA_17_039, PLDI_17_038", , , COM, 67, 25, 23, 32, 30, 3196
"Parnell, Thomas", @zurich.ibm.com, 0, 0, 0, 0, 0, 1, , , , , , ICPP_17_038, M, CH, COM, 13, 5, 3, 2, 2, 70
"Parno, Bryan", @cmu.edu, 1, 0, 0, 0, 0, 1, SP, , , , , SOSP_17_018, M, US, EDU, 117, 29, 28, 36, 34, 5638
"Parr, Terence", @cs.usfca.edu, 0, 1, 0, 0, 0, 0, , SLE, , , , , M, US, EDU, 20, 14, 9, 18, 8, 2540
"Parrein, Benoît", @polytech.univ-nantes.fr, 0, 1, 0, 0, 0, 0, , CCGrid, , , , , M, FR, EDU, 86, 14, 9, 16, 8, 684
"Parry, Chad", , 0, 0, 0, 0, 0, 1, , , , , , SP_17_021, M, , , , , , , , 
"Parshook, Nikolas", , 0, 0, 0, 0, 0, 1, , , , , , IGSC_17_019, M, , , , , , , , 
"Parter, Merav", MISSING, 0, 2, 0, 0, 0, 0, , "IPDPS, PODC", , , , , F, , , 47, 13, 11, 15, 15, 555
"Parthasarathy, Srinivasan", @cse.ohio-state.edu, 0, 1, 0, 0, 0, 1, , KDD, , , , ICPP_17_054, M, US, EDU, 472, 55, 37, 179, 105, 12141
"Partush, Nimrod", , 0, 0, 0, 0, 0, 2, , , , , , "ATC_17_029, PLDI_17_037", M, , , , , , , , 
"Parzyjegla, Helge", , 0, 0, 0, 0, 0, 1, , , , , , SYSTOR_17_006, F, , , , , , , , 
"París, Gerard", , 0, 0, 0, 0, 0, 1, , , , , , Middleware_17_006, M, , , , , , , , 
"Pascual, Fanny", , 0, 0, 0, 0, 0, 1, , , , , , EuroPar_17_048, F, , , , , , , , 
"Pascucci, Valerio", MISSING, 0, 0, 0, 0, 0, 1, , , , , , HiPC_17_041, M, , , 397, 50, 36, 150, 116, 9848
